time,seconds_elapsed,steps
1762763466357981700,4180.981981689453,300
1762763468931226400,4183.555226318359,300
1762763471506341400,4186.130341308593,300
1762763474080813300,4188.704813232422,300
1762763476654008800,4191.278008789062,300
1762763479228435700,4193.8524357910155,300
1762763481802204200,4196.426204101563,300
1762763484375944200,4198.999944091797,300
1762763486949028000,4201.573028076172,300
1762763489522088400,4204.146088378906,300
1762763492096384800,4206.720384765625,300
1762763494670659000,4209.294659179687,300
1762763504963214800,4219.58721484375,300
1762763507536212000,4222.1602119140625,311
1762763510109837000,4224.733837158203,316
1762763512682825200,4227.306825195313,320
1762763515255800300,4229.879800292969,325
1762763517828759300,4232.452759277344,329
1762763520401700000,4235.025700195312,333
1762763522974623000,4237.598623046875,337
1762763525547527700,4240.1715275878905,342
1762763528120416300,4242.744416259766,346
1762763530693288400,4245.317288330079,351
1762763533266145500,4247.890145507812,355
1762763535838988800,4250.462988769531,359
1762763538411816700,4253.03581665039,364
1762763540984636200,4255.608636230469,368
1762763543558075600,4258.182075683594,371
1762763546131517700,4260.755517578125,372
1762763548704346600,4263.3283466796875,374
1762763551277187300,4265.901187255859,374
1762763553850033700,4268.4740336914065,378
1762763556422892500,4271.046892578125,382
1762763558995763000,4273.619762939453,386
1762763561568640800,4276.192640869141,391
1762763564141525200,4278.765525146484,395
1762763566714421800,4281.338421875,400
1762763569287342300,4283.911342285156,404
1762763571860271000,4286.484270996094,409
1762763574433194500,4289.057194580078,414
1762763577006107000,4291.630106933594,418
1762763579579008300,4294.203008300781,423
1762763582151895300,4296.775895263672,427
1762763584724769500,4299.34876953125,432
1762763587297629000,4301.92162890625,436
1762763589870477600,4304.494477539062,441
1762763592443313200,4307.067313232422,445
1762763595016140000,4309.640140136718,450
1762763597588957000,4312.21295703125,455
1762763600161767400,4314.785767333984,459
1762763602734570500,4317.35857055664,464
1762763605307367700,4319.931367675781,469
1762763607880159700,4322.504159667968,474
1762763610452943000,4325.076943115235,478
1762763613025718800,4327.64971875,483
1762763615598487300,4330.222487304687,488
1762763618171246800,4332.795246826172,493
1762763620744000000,4335.368,497
1762763623316747500,4337.940747558594,502
1762763625889489700,4340.513489746094,507
1762763628462226000,4343.086225830079,512
1762763631034958800,4345.658958740234,516
1762763633607688400,4348.231688476562,521
1762763636180416000,4350.804416015625,526
1762763638753141200,4353.377141357422,530
1762763641325864400,4355.949864501953,535
1762763643898583300,4358.522583251953,539
1762763646471301600,4361.095301513672,544
1762763649044018200,4363.668018066406,548
1762763651616732200,4366.240732177735,553
1762763654189444000,4368.813444091797,558
1762763656762156500,4371.386156494141,562
1762763659334864600,4373.958864746094,567
1762763661907570400,4376.5315703125,572
1762763664480273000,4379.104272949219,576
1762763667052972000,4381.676971923828,581
1762763669625668400,4384.2496684570315,585
1762763672198360300,4386.822360351563,589
1762763674771051000,4389.395051025391,591
1762763677343739100,4391.967739257812,591
1762763679916426200,4394.540426269531,591
1762763682489111600,4397.113111572266,591
1762763685061797600,4399.685797607422,591
1762763687634486500,4402.258486572266,591
1762764312872040200,5027.496040283203,591
1762764315445095400,5030.0690954589845,601
1762764318018174700,5032.642174804688,606
1762764320591254500,5035.2152546386715,610
1762764323164321000,5037.788321044922,614
1762764325737368300,5040.361368408203,618
1762764328310393000,5042.934393066406,623
1762764330883397600,5045.507397705078,628
1762764333456380700,5048.080380615234,633
1762764336029345800,5050.653345703125,637
1762764338602295800,5053.2262958984375,642
1762764341175232300,5055.799232177735,646
1762764343748155400,5058.372155273438,650
1762764346321068500,5060.945068603515,654
1762764348893972500,5063.517972412109,659
1762764351466868200,5066.090868164062,663
1762764354039755000,5068.663755126953,667
1762764356612635000,5071.236634765625,671
1762764359185509000,5073.8095090332035,676
1762764361758383600,5076.382383544922,680
1762764364331260700,5078.955260742187,684
1762764366904136400,5081.52813647461,689
1762764369477006800,5084.101006835937,692
1762764372049871400,5086.673871337891,697
1762764374622728000,5089.246728027344,701
1762764377195576600,5091.819576660157,705
1762764379769045200,5094.393045166015,711
1762764382341883400,5096.965883300782,713
1762764384915349800,5099.539349853516,713
1762764392633949700,5107.257949707031,713
1762764395206871600,5109.830871582031,713
1762764400352878600,5114.97687866211,713
1762764402925966800,5117.549966796875,722
1762764405499080700,5120.1230808105465,727
1762764408072207400,5122.69620727539,732
1762764410645328600,5125.269328613282,736
1762764413218438700,5127.842438720703,741
1762764415791530500,5130.415530517578,746
1762764418364605000,5132.988604980469,751
1762764420937660200,5135.56166015625,756
1762764423510693600,5138.134693603515,760
1762764426083707000,5140.70770678711,765
1762764428656704500,5143.2807045898435,770
1762764431229684700,5145.853684814453,775
1762764433802651000,5148.426650878906,780
1762764436375602700,5150.999602783203,784
1762764438948542700,5153.57254272461,789
1762764441521472000,5156.145471923828,794
1762764444094393300,5158.718393310547,799
1762764446667313200,5161.291313232422,804
1762764449240230700,5163.86423071289,809
1762764451813146000,5166.437145996094,813
1762764454386054400,5169.010054443359,818
1762764456958956300,5171.582956298828,823
1762764459531857400,5174.155857421875,828
1762764462107272200,5176.731272216797,833
1762764464680168700,5179.304168701172,838
1762764467253060400,5181.877060302734,843
1762764469825955300,5184.449955322266,847
1762764472402632200,5187.026632080078,852
1762764474975549400,5189.599549560547,858
1762764477548469000,5192.17246899414,862
1762764480121385500,5194.745385498047,867
1762764482694292500,5197.318292480469,872
1762764485267191300,5199.89119140625,876
1762764487840079400,5202.464079345703,881
1762764490412957000,5205.03695703125,886
1762764492985825300,5207.609825195313,890
1762764495558684400,5210.1826843261715,895
1762764498131538000,5212.7555378417965,900
1762764500704386600,5215.328386474609,904
1762764503277228800,5217.901228759765,909
1762764505850067200,5220.474067138672,914
1762764508422900200,5223.046900146484,919
1762764510995729700,5225.619729736328,923
1762764513568554500,5228.19255444336,928
1762764516141375500,5230.765375488281,932
1762764518714194200,5233.338194091797,937
1762764521287008800,5235.911008789062,942
1762764523859821300,5238.483821289063,946
1762764526432632300,5241.056632324218,951
1762764529005443000,5243.629443115235,956
1762764531578252300,5246.202252197266,961
1762764534151058700,5248.77505859375,965
1762764536723865900,5251.347865966797,970
1762764539296670200,5253.920670166016,975
1762764541869474000,5256.493474121094,980
1762764544442279400,5259.066279541015,985
1762764547015086000,5261.639086181641,990
1762764549587896300,5264.211896240235,994
1762764552160707800,5266.784707763672,999
1762764554733521400,5269.357521484375,1000
1762764557306334500,5271.930334472656,1000
1762764559879146500,5274.503146484375,1008
1762764562451957800,5277.075957763672,1013
1762764565024768300,5279.648768310547,1018
1762764567597575200,5282.221575195313,1022
1762764570170381000,5284.794381103516,1027
1762764572743192300,5287.367192382812,1032
1762764575316009500,5289.940009521484,1036
1762764577888831200,5292.512831298828,1041
1762764580461653800,5295.085653808594,1046
1762764583034477800,5297.658477783203,1051
1762764585607303700,5300.231303710938,1056
1762764588180128000,5302.804127929688,1061
1762764590752954400,5305.376954345703,1066
1762764593325778400,5307.949778320312,1071
1762764595898604300,5310.522604248047,1076
1762764598471429400,5313.0954294433595,1081
1762764601044255700,5315.668255859375,1085
1762764603617082000,5318.24108203125,1090
1762764606189909000,5320.813908935547,1095
1762764608762737000,5323.3867368164065,1100
1762764611335566000,5325.95956616211,1105
1762764613908401700,5328.532401611328,1110
1762764616481251800,5331.105251953125,1115
1762764619054109700,5333.678109619141,1120
1762764621626974500,5336.2509743652345,1124
1762764624199840300,5338.823840332031,1129
1762764626772708400,5341.396708251953,1134
1762764629345578500,5343.969578613282,1139
1762764631918445600,5346.542445556641,1143
1762764634491308500,5349.11530859375,1148
1762764637064160800,5351.6881608886715,1152
1762764639637006800,5354.261006835937,1156
1762764642209849000,5356.833849121093,1161
1762764644782689300,5359.406689208984,1166
1762764647355528000,5361.979527832032,1170
1762764649928365800,5364.552365722656,1174
1762764652501203500,5367.125203369141,1179
1762764655074041000,5369.698041015625,1183
1762764657646877700,5372.270877685547,1188
1762764660219714600,5374.8437145996095,1191
1762764662792551200,5377.416551269531,1197
1762764665365397800,5379.989397705078,1201
1762764667938256600,5382.5622565917965,1205
1762764670511124000,5385.135124023437,1210
1762764673084000800,5387.708000732422,1215
1762764675656881200,5390.280881103516,1220
1762764678229760800,5392.853760742188,1225
1762764680803895600,5395.4278955078125,1229
1762764683379290600,5398.003290527344,1234
1762764685952179200,5400.576179199219,1239
1762764688525067800,5403.149067871093,1244
1762764691097953800,5405.721953857422,1249
1762764693670835000,5408.294834960938,1254
1762764696243710000,5410.867709960938,1259
1762764698816577500,5413.440577636718,1264
1762764701389436700,5416.013436767578,1269
1762764703962283500,5418.5862834472655,1274
1762764706535123000,5421.159123046875,1278
1762764709107955500,5423.731955566406,1283
1762764711680783000,5426.304783203125,1288
1762764714253606400,5428.877606445312,1292
1762764716826426600,5431.450426513672,1298
1762764719399242800,5434.023242675781,1302
1762764721972055600,5436.596055664062,1307
1762764724544861700,5439.168861816406,1312
1762764727117666800,5441.741666748047,1316
1762764729690470100,5444.314470214844,1321
1762764732263274500,5446.887274414063,1322
1762764734836078000,5449.460078125,1327
1762764737412649500,5452.036649414063,1332
1762764739985452000,5454.609452148437,1338
1762764742558257200,5457.182257080078,1343
1762764745131061500,5459.755061523438,1348
1762764747703864800,5462.327864746094,1353
1762764750276664800,5464.900664794922,1358
1762764752849458200,5467.473458251953,1362
1762764755422251800,5470.0462517089845,1367
1762764757995041300,5472.619041259765,1372
1762764760567822800,5475.191822753906,1377
1762764763140598300,5477.764598388672,1382
1762764765713366800,5480.337366699218,1387
1762764768286126000,5482.910125976562,1392
1762764770858880000,5485.482879882812,1397
1762764773431625700,5488.0556257324215,1402
1762764776004364000,5490.628364013672,1407
1762764778577097500,5493.201097412109,1412
1762764781149828000,5495.773828125,1417
1762764783722561800,5498.346561767578,1422
1762764786295297000,5500.9192971191405,1427
1762764788868031500,5503.492031494141,1432
1762764791440760000,5506.064760009765,1437
1762764794013485000,5508.6374851074215,1441
1762764796586203400,5511.210203369141,1446
1762764799158916400,5513.782916259765,1451
1762764801731625700,5516.355625732422,1453
1762764804304344000,5518.928343994141,1457
1762764806877099500,5521.501099609375,1460
1762764809449949700,5524.073949707031,1460
1762764812022898700,5526.646898681641,1460
1762764814595924000,5529.219924072266,1460
1762764817169005800,5531.793005859375,1460
1762764819742128000,5534.366128173828,1460
1762764824888437200,5539.512437255859,1460
1762764827461629000,5542.08562890625,1472
1762764830034894600,5544.65889453125,1474
1762764832608238600,5547.232238525391,1475
1762764835181624000,5549.805624023437,1478
1762764837755027500,5552.37902734375,1481
1762764840328432000,5554.952432128906,1485
1762764842901831700,5557.525831787109,1487
1762764845475218700,5560.09921875,1491
1762764848048593400,5562.672593505859,1495
1762764850621992000,5565.2459919433595,1499
1762764853195406000,5567.8194060058595,1499
1762764855768882000,5570.392881835937,1499
1762764858342390300,5572.96639038086,1499
1762764860915897600,5575.539897705078,1499
1762764863493176600,5578.117176513671,1510
1762764866066665700,5580.690665771484,1514
1762764868640124400,5583.264124511718,1519
1762764871213547500,5585.837547607422,1523
1762764873786940700,5588.410940673828,1527
1762764876360315400,5590.984315429688,1532
1762764878933666600,5593.557666503906,1536
1762764881506995500,5596.130995361328,1541
1762764884080299300,5598.704299316406,1545
1762764886653570800,5601.277570800781,1549
1762764889226810400,5603.850810302734,1554
1762764891800014800,5606.424014892578,1558
1762764894373188900,5608.997188964844,1563
1762764896946333400,5611.570333496094,1567
1762764899519447800,5614.143447753906,1571
1762764902092537300,5616.716537353515,1576
1762764904665605000,5619.28960522461,1581
1762764907238653200,5621.862653076172,1585
1762764909811687400,5624.4356875,1590
1762764912384710400,5627.008710449219,1594
1762764914957725000,5629.581724853516,1599
1762764917530732300,5632.154732177734,1603
1762764920103731000,5634.727730957031,1607
1762764922676725000,5637.300725097656,1612
1762764925249712400,5639.873712402344,1617
1762764927822694700,5642.446694580078,1621
1762764930395671600,5645.019671630859,1625
1762764932968644000,5647.5926440429685,1628
1762764935541612000,5650.165612060547,1633
1762764938114574000,5652.73857397461,1636
1762764940687528700,5655.311528808594,1639
1762764943260473900,5657.884473876953,1644
1762764945833410800,5660.457410888672,1649
1762764948406341000,5663.030341064453,1653
1762764950979263200,5665.603263183593,1656
1762764953552178000,5668.176177978516,1661
1762764956125087200,5670.749087158203,1665
1762764958697991400,5673.321991455078,1669
1762764961270888000,5675.894887939453,1673
1762764963843781400,5678.467781494141,1677
1762764966416667600,5681.040667724609,1681
1762764968989551400,5683.613551269531,1686
1762764971562430700,5686.186430664063,1690
1762764974135306200,5688.759306152344,1694
1762764976708180500,5691.332180419922,1699
1762764979281051100,5693.905051025391,1703
1762764981853920500,5696.477920410156,1708
1762764984426787800,5699.050787841797,1712
1762764986999654700,5701.623654541016,1716
1762764989572526000,5704.196526123047,1721
1762764992145394700,5706.7693947753905,1725
1762764994718257700,5709.342257568359,1730
1762764997291118600,5711.915118652344,1734
1762764999863978200,5714.487978271484,1738
1762765002436838100,5717.060838134766,1743
1762765005009703700,5719.633703613281,1747
1762765007582578200,5722.206578125,1751
1762765010155459300,5724.779459228515,1755
1762765012728341500,5727.352341552734,1760
1762765015301223700,5729.925223632812,1764
